MEDIA_DIARIA,N_MUNICIPIO_N,MAGNITUD_N,TIPO_AREA_N,TIPO_ESTACION_N
-0.8769081833898649,-0.16414489851352393,-1.3929868717566412,1.6901118352074593,0.6338289664627691
-0.19042190442010215,0.29660564530267386,1.241034055277728,1.6901118352074593,0.6338289664627691
-0.8446685929573269,-0.9320624715405202,-1.9197910571635148,-0.7577928585682432,-1.2110189373873463
-0.1113729086480139,-0.6248954423297217,0.7142298698708541,1.6901118352074593,0.6338289664627691
-0.608916587919393,0.7573561891188716,1.241034055277728,1.6901118352074593,-1.2110189373873463
-0.625966371321216,1.3716902475404686,1.241034055277728,-0.7577928585682432,-1.2110189373873463
-0.5236676709102782,-0.6248954423297217,1.241034055277728,-0.7577928585682432,0.6338289664627691
-0.3593697581290752,-0.6248954423297217,0.7142298698708541,-0.7577928585682432,-1.2110189373873463
-0.46786837977703943,-0.010561383908124678,-0.33937850094289346,0.4661594883196081,0.6338289664627691
0.28232208990317076,-0.6248954423297217,-0.8661826863497673,-0.7577928585682432,-1.2110189373873463
-0.5128178087454818,-0.6248954423297217,0.7142298698708541,-0.7577928585682432,-1.2110189373873463
0.4559198845399133,1.0645232183296702,-0.8661826863497673,-0.7577928585682432,-1.2110189373873463
1.4897567508140874,2.4467748497782633,0.18742568446398034,0.4661594883196081,0.6338289664627691
-0.7298150520414104,-0.6248954423297217,0.7142298698708541,-0.7577928585682432,0.6338289664627691
-0.8429636146171445,-0.16414489851352393,1.7678382406846018,1.6901118352074593,0.6338289664627691
-0.0338738931851823,-0.6248954423297217,-0.8661826863497673,1.6901118352074593,0.6338289664627691
0.6016180336100372,-0.6248954423297217,-0.8661826863497673,-0.7577928585682432,-1.2110189373873463
-0.40741914771603077,-0.6248954423297217,0.7142298698708541,-0.7577928585682432,-1.2110189373873463
-0.8762881912661621,-0.9320624715405202,-1.9197910571635148,-0.7577928585682432,-1.2110189373873463
-0.625966371321216,-0.6248954423297217,0.7142298698708541,-0.7577928585682432,0.6338289664627691
0.24047262155324167,-0.6248954423297217,-0.8661826863497673,-0.7577928585682432,0.6338289664627691
-0.39501930524197776,2.2931913351728643,-0.8661826863497673,0.4661594883196081,0.6338289664627691
0.014175496401773355,-0.7784789569351209,-0.8661826863497673,-0.7577928585682432,2.478676870312884
-0.8764431892970878,-0.3177284131189232,-1.3929868717566412,-0.7577928585682432,-1.2110189373873463
2.1484983822481567,-0.010561383908124678,0.18742568446398034,0.4661594883196081,0.6338289664627691
1.5899009785951588,-0.6248954423297217,0.18742568446398034,1.6901118352074593,0.6338289664627691
0.4253232732351877,-0.6248954423297217,0.18742568446398034,-0.7577928585682432,-1.2110189373873463
-0.892872980575208,-0.6248954423297217,-1.3929868717566412,-0.7577928585682432,-1.2110189373873463
0.1397239014515606,-0.6248954423297217,-0.8661826863497673,-0.7577928585682432,-1.2110189373873463
-0.43686877359190684,-0.16414489851352393,0.7142298698708541,1.6901118352074593,0.6338289664627691
0.576353354569154,-0.6248954423297217,0.18742568446398034,1.6901118352074593,0.6338289664627691
-0.44306869482893335,1.5252737621458679,-0.8661826863497673,1.6901118352074593,0.6338289664627691
-0.7360149732784369,-1.0856459861459196,-0.33937850094289346,0.4661594883196081,0.6338289664627691
0.9550135441205494,1.8324407913566665,0.18742568446398034,1.6901118352074593,0.6338289664627691
-0.19662182565712874,-0.6248954423297217,-0.8661826863497673,-0.7577928585682432,0.6338289664627691
-0.7453148551339767,-1.0856459861459196,-0.33937850094289346,0.4661594883196081,0.6338289664627691
-0.8773731774826419,-0.6248954423297217,-1.9197910571635148,-0.7577928585682432,-1.2110189373873463
-0.7980141856487023,-1.0856459861459196,-0.8661826863497673,0.4661594883196081,0.6338289664627691
-0.7809644022468792,-0.6248954423297217,1.241034055277728,-0.7577928585682432,-1.2110189373873463
-0.8615633783282242,-0.6248954423297217,1.7678382406846018,-0.7577928585682432,-1.2110189373873463
1.0046129140167612,1.678857276751267,-0.8661826863497673,-0.7577928585682432,0.6338289664627691
-0.8321137524523481,-1.0856459861459196,1.7678382406846018,0.4661594883196081,0.6338289664627691
1.8524521431801395,2.2931913351728643,0.18742568446398034,0.4661594883196081,0.6338289664627691
-0.6414661744137823,2.139607820567465,1.241034055277728,0.4661594883196081,0.6338289664627691
-0.8336637327616048,0.14302213069727457,1.241034055277728,0.4661594883196081,0.6338289664627691
-0.8274638115245782,-1.0856459861459196,1.7678382406846018,0.4661594883196081,0.6338289664627691
-0.6368162334860124,0.14302213069727457,-0.33937850094289346,0.4661594883196081,0.6338289664627691
-0.8607883881735959,-1.2392295007513188,-1.9197910571635148,-0.7577928585682432,-1.2110189373873463
-0.8592384078643392,-0.6248954423297217,-1.9197910571635148,-0.7577928585682432,-1.2110189373873463
1.973350607302157,2.4467748497782633,0.18742568446398034,0.4661594883196081,0.6338289664627691
2.00205624262959,-0.6248954423297217,0.18742568446398034,-0.7577928585682432,-1.2110189373873463
-0.14702245576091666,-1.2392295007513188,0.18742568446398034,-0.7577928585682432,-1.2110189373873463
-0.009074208237076137,-1.2392295007513188,0.7142298698708541,-0.7577928585682432,-1.2110189373873463
-0.01682410978335952,-0.6248954423297217,0.7142298698708541,1.6901118352074593,0.6338289664627691
-0.8903930120803975,-0.6248954423297217,-1.9197910571635148,-0.7577928585682432,-1.2110189373873463
-0.305120447305093,2.4467748497782633,0.7142298698708541,0.4661594883196081,0.6338289664627691
