N_MUNICIPIO,MAGNITUD,TIPO_AREA,TIPO_ESTACION,LATITUD,LONGITUD,MEDIA_DIARIA,PELIGROSIDAD
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5624999999999999,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5166666666666666,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5499999999999999,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5624999999999999,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5874999999999998,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5874999999999998,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5791666666666665,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5833333333333333,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.6083333333333331,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5999999999999998,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5999999999999998,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5999999999999998,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.6208333333333331,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.6083333333333331,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.6749999999999998,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.6541666666666667,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.6666666666666664,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.6166666666666665,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.6499999999999999,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.6791666666666664,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.6249999999999999,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.6249999999999998,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.6041666666666664,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5958333333333331,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5999999999999998,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5666666666666665,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5041666666666667,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.4458333333333335,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5291666666666667,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5125000000000001,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.49583333333333335,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5458333333333332,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5999999999999998,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5999999999999998,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5666666666666665,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5541666666666666,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.6124999999999997,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5791666666666665,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5999999999999998,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5833333333333331,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.6083333333333332,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.6041666666666664,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.6083333333333333,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5791666666666666,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5916666666666666,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5958333333333332,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5791666666666665,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.6708333333333333,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.6749999999999998,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.6749999999999998,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.6083333333333333,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5833333333333331,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5833333333333331,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.7166666666666663,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.7166666666666663,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.6333333333333332,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.6791666666666664,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.708333333333333,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.6958333333333332,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.6916666666666664,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.6999999999999998,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.7041666666666665,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.6833333333333331,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.6708333333333331,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.6999999999999997,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.6833333333333331,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.6916666666666664,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.8041666666666667,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5833333333333333,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5041666666666668,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5166666666666667,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.6083333333333333,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5083333333333333,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5999999999999999,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5333333333333332,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5416666666666666,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5374999999999999,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5874999999999999,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.6124999999999998,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.6124999999999997,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.6166666666666664,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.6291666666666665,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5791666666666666,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.525,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5708333333333332,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5541666666666666,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5958333333333331,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5416666666666666,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5666666666666665,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.6041666666666664,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.6166666666666664,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.6458333333333331,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.6708333333333333,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.7291666666666666,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.6958333333333332,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.708333333333333,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.7041666666666663,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.7999999999999997,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.7291666666666664,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.7208333333333333,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.7833333333333335,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.879166666666667,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5999999999999999,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5583333333333332,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5041666666666667,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5416666666666666,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5499999999999999,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5999999999999998,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.7041666666666666,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5916666666666665,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.6416666666666665,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.7291666666666664,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.6875,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.7833333333333332,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.6833333333333331,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.7291666666666665,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.7291666666666664,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.7666666666666667,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.7291666666666664,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.7791666666666665,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.7291666666666664,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.7124999999999999,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.7583333333333332,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.6874999999999997,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.695833333333333,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.7124999999999996,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.7208333333333331,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.7208333333333332,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.8583333333333331,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.8208333333333333,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.8166666666666668,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.8291666666666667,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.7541666666666665,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.7958333333333334,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.8166666666666669,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.8125,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.8458333333333335,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.7583333333333333,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.8374999999999999,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.8249999999999997,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.6833333333333331,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.7583333333333333,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.8416666666666667,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.7249999999999998,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.7124999999999999,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.7666666666666666,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.4333333333333335,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.4416666666666667,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.46666666666666673,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.40000000000000013,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.3541666666666668,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.39166666666666683,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.38333333333333347,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.4583333333333333,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5041666666666667,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5333333333333335,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.6875,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5916666666666666,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.55,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.7125,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5208333333333334,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.55,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.6374999999999998,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5708333333333332,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5458333333333332,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.6166666666666667,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.525,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5624999999999999,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5041666666666667,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5583333333333332,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5833333333333331,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.40416666666666684,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.49583333333333335,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.46249999999999997,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5624999999999999,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.6333333333333333,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.4666666666666666,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.47500000000000003,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5583333333333335,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5625000000000001,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5583333333333332,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.7291666666666666,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.4208333333333334,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.4125000000000001,Baja
MÓSTOLES,CO,SUBURBANA,FONDO,40.3242,-3.87677,0.5416666666666664,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.2541666666666666,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.2624999999999999,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.2999999999999999,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.2999999999999999,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.2999999999999999,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.2999999999999999,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.2999999999999999,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.2999999999999999,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.2999999999999999,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.10833333333333338,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.17916666666666672,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.19583333333333341,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.20000000000000007,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.24583333333333338,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.19583333333333341,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.18333333333333338,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.1958333333333334,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.19166666666666674,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.20000000000000007,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.20000000000000007,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.20000000000000007,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.20000000000000007,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.20000000000000007,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.1458333333333334,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.1291666666666667,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.14166666666666672,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.1583333333333334,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.22083333333333333,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.20416666666666672,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.20000000000000007,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.20416666666666672,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.20000000000000007,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.20000000000000007,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.20000000000000007,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.2624999999999999,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.22083333333333344,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.20833333333333337,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.2416666666666667,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.20000000000000007,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.2541666666666666,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.2541666666666666,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.27499999999999986,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.20000000000000007,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.21250000000000005,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.20000000000000007,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.20000000000000007,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.2333333333333333,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.2666666666666666,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.25833333333333325,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.2874999999999999,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.26666666666666655,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.2708333333333333,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.27083333333333326,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.21250000000000002,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.20000000000000007,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.2833333333333332,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.2999999999999999,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.27916666666666656,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.2999999999999999,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.2999999999999999,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.2999999999999999,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.2874999999999999,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.2999999999999999,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.2999999999999999,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.2999999999999999,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.2999999999999999,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.2999999999999999,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.2999999999999999,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.2999999999999999,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.2999999999999999,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.31666666666666665,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.2999999999999999,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.2999999999999999,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.2999999999999999,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.2874999999999999,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.2208333333333334,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.20416666666666675,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.20000000000000007,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.20000000000000007,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.23749999999999996,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.2999999999999999,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.28333333333333327,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.2916666666666666,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.2999999999999999,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.2999999999999999,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.2999999999999999,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.2999999999999999,Baja
ORUSCO DE TAJUÑA,CO,RURAL,FONDO,40.2876,-3.2211,0.2999999999999999,Baja
