MEDIA_DIARIA,N_MUNICIPIO_N,MAGNITUD_N,TIPO_AREA_N,TIPO_ESTACION_N,PELIGROSIDAD_N
0.1708333333333333,0,0,0,0,0
0.1999999999999999,0,0,0,0,0
0.2416666666666665,0,0,0,0,0
0.2083333333333333,0,0,0,0,0
0.1666666666666667,0,0,0,0,0
0.15,0,0,0,0,0
0.15,0,0,0,0,0
0.1333333333333334,0,0,0,0,0
0.125,0,0,0,0,0
0.1083333333333333,0,0,0,0,0
0.1416666666666667,0,0,0,0,0
0.1208333333333334,0,0,0,0,0
0.1333333333333334,0,0,0,0,0
0.1041666666666667,0,0,0,0,0
0.1416666666666667,0,0,0,0,0
0.2249999999999997,0,0,0,0,0
0.1333333333333334,0,0,0,0,0
0.15,0,0,0,0,0
0.15,0,0,0,0,0
0.1125,0,0,0,0,0
0.1791666666666667,0,0,0,0,0
0.1916666666666666,0,0,0,0,0
0.1166666666666667,0,0,0,0,0
0.1958333333333334,0,0,0,0,0
0.1541666666666667,0,0,0,0,0
0.1791666666666667,0,0,0,0,0
0.1875,0,0,0,0,0
0.2083333333333333,0,0,0,0,0
0.2958333333333333,0,0,0,0,0
0.2,0,0,0,0,0
0.2208333333333333,0,0,0,0,0
0.2083333333333334,0,0,0,0,0
0.1666666666666667,0,0,0,0,0
0.1166666666666667,0,0,0,0,0
0.2916666666666666,0,0,0,0,0
0.2291666666666667,0,0,0,0,0
0.1999999999999999,0,0,0,0,0
0.3499999999999998,0,0,0,0,0
0.2333333333333331,0,0,0,0,0
0.2999999999999999,0,0,0,0,0
0.1458333333333333,0,0,0,0,0
0.1208333333333333,0,0,0,0,0
0.2125,0,0,0,0,0
0.1333333333333333,0,0,0,0,0
0.1458333333333334,0,0,0,0,0
0.1625,0,0,0,0,0
0.1999999999999999,0,0,0,0,0
0.2,0,0,0,0,0
0.1958333333333334,0,0,0,0,0
0.1958333333333334,0,0,0,0,0
0.1333333333333333,0,0,0,0,0
0.1374999999999999,0,0,0,0,0
0.175,0,0,0,0,0
0.1458333333333333,0,0,0,0,0
0.175,0,0,0,0,0
0.1833333333333333,0,0,0,0,0
0.2249999999999998,0,0,0,0,0
0.15,0,0,0,0,0
0.175,0,0,0,0,0
0.3041666666666666,0,0,0,0,0
0.1208333333333333,0,0,0,0,0
0.1041666666666667,0,0,0,0,0
0.1666666666666667,0,0,0,0,0
0.1708333333333333,0,0,0,0,0
0.2416666666666665,0,0,0,0,0
0.1208333333333333,0,0,0,0,0
0.1666666666666666,0,0,0,0,0
0.1583333333333334,0,0,0,0,0
0.1125,0,0,0,0,0
0.1916666666666667,0,0,0,0,0
0.1083333333333333,0,0,0,0,0
0.1375,0,0,0,0,0
0.2541666666666665,0,0,0,0,0
0.2249999999999999,0,0,0,0,0
0.1791666666666666,0,0,0,0,0
0.125,0,0,0,0,0
0.1708333333333334,0,0,0,0,0
0.2166666666666665,0,0,0,0,0
0.1583333333333334,0,0,0,0,0
0.1625,0,0,0,0,0
0.1625,0,0,0,0,0
0.2041666666666666,0,0,0,0,0
0.1666666666666666,0,0,0,0,0
0.325,0,0,0,0,0
0.2541666666666666,0,0,0,0,0
0.1958333333333333,0,0,0,0,0
0.2333333333333331,0,0,0,0,0
0.1791666666666667,0,0,0,0,0
0.15,0,0,0,0,0
0.1333333333333334,0,0,0,0,0
0.2083333333333333,0,0,0,0,0
0.2583333333333333,0,0,0,0,0
0.2000000000000001,0,0,0,0,0
0.2499999999999999,0,0,0,0,0
0.1916666666666666,0,0,0,0,0
0.1,0,0,0,0,0
0.15,0,0,0,0,0
0.3541666666666667,0,0,0,0,0
0.1833333333333333,0,0,0,0,0
0.1791666666666667,0,0,0,0,0
0.4375,0,0,0,0,0
0.3791666666666666,0,0,0,0,0
0.4166666666666667,0,0,0,0,0
0.4958333333333334,0,0,0,0,0
0.3041666666666665,0,0,0,0,0
0.4250000000000001,0,0,0,0,0
0.1958333333333334,0,0,0,0,0
0.1833333333333333,0,0,0,0,0
0.2208333333333333,0,0,0,0,0
0.2041666666666667,0,0,0,0,0
0.1999999999999999,0,0,0,0,0
0.2333333333333333,0,0,0,0,0
0.5958333333333333,0,0,0,0,0
0.3083333333333333,0,0,0,0,0
0.3083333333333333,0,0,0,0,0
0.3166666666666667,0,0,0,0,0
0.4958333333333333,0,0,0,0,0
0.4374999999999997,0,0,0,0,0
0.1708333333333333,0,0,0,0,0
0.1666666666666667,0,0,0,0,0
0.1666666666666667,0,0,0,0,0
0.2875,0,0,0,0,0
0.3125,0,0,0,0,0
0.4875000000000002,0,0,0,0,0
0.4458333333333333,0,0,0,0,0
0.4291666666666667,0,0,0,0,0
0.3583333333333334,0,0,0,0,0
0.3375000000000001,0,0,0,0,0
0.3374999999999999,0,0,0,0,0
0.2999999999999999,0,0,0,0,0
0.3958333333333332,0,0,0,0,0
0.3333333333333334,0,0,0,0,0
0.3916666666666666,0,0,0,0,0
0.575,0,0,0,0,0
0.6208333333333335,0,0,0,0,0
0.6125000000000002,0,0,0,0,0
0.8416666666666665,0,0,0,0,0
0.3166666666666666,0,0,0,0,0
0.25,0,0,0,0,0
0.4375,0,0,0,0,0
0.458333333333333,0,0,0,0,0
0.225,0,0,0,0,0
0.1625,0,0,0,0,0
0.1375,0,0,0,0,0
0.15,0,0,0,0,0
0.1375,0,0,0,0,0
0.2416666666666666,0,0,0,0,0
0.1208333333333333,0,0,0,0,0
0.1541666666666667,0,0,0,0,0
0.2374999999999999,0,0,0,0,0
0.2541666666666666,0,0,0,0,0
0.6749999999999999,0,0,0,0,0
0.7125,0,0,0,0,0
0.4250000000000001,0,0,0,0,0
0.6791666666666668,0,0,0,0,0
0.7458333333333335,0,0,0,0,0
0.4166666666666667,0,0,0,0,0
0.8416666666666667,0,0,0,0,0
0.7333333333333333,0,0,0,0,0
0.5208333333333334,0,0,0,0,0
0.5791666666666667,0,0,0,0,0
0.7999999999999999,0,0,0,0,0
0.4291666666666667,0,0,0,0,0
0.3541666666666667,0,0,0,0,0
0.2999999999999999,0,0,0,0,0
0.2624999999999999,0,0,0,0,0
0.3083333333333333,0,0,0,0,0
0.2041666666666666,0,0,0,0,0
0.3,0,0,0,0,0
0.275,0,0,0,0,0
0.4749999999999998,0,0,0,0,0
0.4416666666666667,0,0,0,0,0
0.5375,0,0,0,0,0
0.5041666666666667,0,0,0,0,0
0.6416666666666666,0,0,0,0,0
0.325,0,0,0,0,0
0.2833333333333333,0,0,0,0,0
0.3916666666666666,0,0,0,0,0
0.5875,0,0,0,0,0
0.6458333333333334,0,0,0,0,0
1.0833333333333333,0,0,0,0,0
0.6500000000000002,0,0,0,0,0
0.2375,0,0,0,0,0
0.6583333333333334,0,0,0,0,0
0.1,1,0,1,1,0
0.1083333333333333,1,0,1,1,0
0.2041666666666666,1,0,1,1,0
0.3124999999999999,1,0,1,1,0
0.1083333333333333,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.2458333333333333,1,0,1,1,0
0.1791666666666666,1,0,1,1,0
0.1125,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1666666666666667,1,0,1,1,0
0.1874999999999999,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1333333333333333,1,0,1,1,0
0.1125,1,0,1,1,0
0.1083333333333333,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1041666666666667,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.125,1,0,1,1,0
0.3,1,0,1,1,0
0.125,1,0,1,1,0
0.1083333333333333,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.15,1,0,1,1,0
0.1,1,0,1,1,0
0.1458333333333333,1,0,1,1,0
0.2458333333333331,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1041666666666667,1,0,1,1,0
0.1083333333333333,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1166666666666667,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1041666666666667,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1458333333333333,1,0,1,1,0
0.1125,1,0,1,1,0
0.1291666666666667,1,0,1,1,0
0.1,1,0,1,1,0
0.1083333333333333,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1041666666666667,1,0,1,1,0
0.1583333333333333,1,0,1,1,0
0.1583333333333334,1,0,1,1,0
0.1,1,0,1,1,0
0.1083333333333333,1,0,1,1,0
0.1083333333333333,1,0,1,1,0
0.1166666666666667,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1083333333333333,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1041666666666667,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1041666666666667,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1625,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1083333333333333,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.125,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1041666666666667,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1041666666666667,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1083333333333333,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1041666666666667,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1041666666666667,1,0,1,1,0
0.1083333333333333,1,0,1,1,0
0.1125,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1041666666666667,1,0,1,1,0
0.1083333333333333,1,0,1,1,0
0.1125,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1041666666666667,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1041666666666667,1,0,1,1,0
0.1833333333333332,1,0,1,1,0
0.1,1,0,1,1,0
0.1375,1,0,1,1,0
0.1,1,0,1,1,0
0.1041666666666667,1,0,1,1,0
0.1,1,0,1,1,0
0.1083333333333333,1,0,1,1,0
0.1,1,0,1,1,0
0.1,1,0,1,1,0
0.1041666666666667,1,0,1,1,0
0.1,1,0,1,1,0
0.1041666666666667,1,0,1,1,0
2.1750000000000003,2,0,0,0,1
2.0458333333333334,2,0,0,0,1
1.2333333333333336,2,0,0,0,0
0.8416666666666667,2,0,0,0,0
0.7083333333333331,2,0,0,0,0
0.8749999999999999,2,0,0,0,0
1.0291666666666668,2,0,0,0,0
0.5708333333333332,2,0,0,0,0
0.8708333333333335,2,0,0,0,0
0.8541666666666666,2,0,0,0,0
1.2458333333333331,2,0,0,0,0
1.3791666666666664,2,0,0,0,0
1.5166666666666668,2,0,0,0,0
1.804166666666667,2,0,0,0,0
2.1791666666666667,2,0,0,0,1
2.120833333333333,2,0,0,0,1
1.9333333333333331,2,0,0,0,0
1.2958333333333336,2,0,0,0,0
1.3958333333333333,2,0,0,0,0
1.6416666666666668,2,0,0,0,0
1.6749999999999998,2,0,0,0,0
1.1666666666666667,2,0,0,0,0
0.8583333333333333,2,0,0,0,0
1.3041666666666667,2,0,0,0,0
1.366666666666667,2,0,0,0,0
1.5458333333333334,2,0,0,0,0
1.7083333333333337,2,0,0,0,0
1.6375000000000002,2,0,0,0,0
0.7374999999999998,2,0,0,0,0
0.6375000000000001,2,0,0,0,0
1.5958333333333334,2,0,0,0,0
1.0041666666666669,2,0,0,0,0
0.8458333333333332,2,0,0,0,0
1.0541666666666667,2,0,0,0,0
1.1625000000000003,2,0,0,0,0
1.0833333333333333,2,0,0,0,0
1.4000000000000004,2,0,0,0,0
1.4666666666666668,2,0,0,0,0
1.2375,2,0,0,0,0
2.0625000000000004,2,0,0,0,1
0.9833333333333334,2,0,0,0,0
0.5666666666666665,2,0,0,0,0
0.5874999999999998,2,0,0,0,0
0.5624999999999999,2,0,0,0,0
0.8583333333333331,2,0,0,0,0
0.6166666666666665,2,0,0,0,0
0.9166666666666666,2,0,0,0,0
0.8166666666666664,2,0,0,0,0
0.9666666666666668,2,0,0,0,0
1.0583333333333331,2,0,0,0,0
1.3791666666666669,2,0,0,0,0
0.8208333333333333,2,0,0,0,0
0.7375000000000002,2,0,0,0,0
1.2333333333333332,2,0,0,0,0
1.1583333333333332,2,0,0,0,0
0.9041666666666665,2,0,0,0,0
0.7625000000000002,2,0,0,0,0
0.575,2,0,0,0,0
0.75,2,0,0,0,0
0.8083333333333332,2,0,0,0,0
0.6916666666666665,2,0,0,0,0
0.8916666666666667,2,0,0,0,0
1.15,2,0,0,0,0
1.0791666666666668,2,0,0,0,0
0.7083333333333334,2,0,0,0,0
0.5833333333333331,2,0,0,0,0
0.6458333333333333,2,0,0,0,0
0.6624999999999999,2,0,0,0,0
0.6833333333333332,2,0,0,0,0
0.7291666666666666,2,0,0,0,0
0.6416666666666665,2,0,0,0,0
0.8958333333333334,2,0,0,0,0
0.6916666666666665,2,0,0,0,0
0.6666666666666665,2,0,0,0,0
0.6916666666666664,2,0,0,0,0
0.7166666666666667,2,0,0,0,0
0.7166666666666665,2,0,0,0,0
0.6333333333333332,2,0,0,0,0
0.6,2,0,0,0,0
0.7416666666666666,2,0,0,0,0
0.5999999999999999,2,0,0,0,0
0.5458333333333333,2,0,0,0,0
0.5749999999999998,2,0,0,0,0
0.6083333333333333,2,0,0,0,0
0.6499999999999999,2,0,0,0,0
0.5333333333333333,2,0,0,0,0
0.6374999999999998,2,0,0,0,0
0.7583333333333333,2,0,0,0,0
0.55,2,0,0,0,0
0.5041666666666667,2,0,0,0,0
0.6458333333333334,2,0,0,0,0
0.6041666666666665,2,0,0,0,0
0.5374999999999999,2,0,0,0,0
0.5458333333333333,2,0,0,0,0
0.5791666666666666,2,0,0,0,0
0.525,2,0,0,0,0
0.525,2,0,0,0,0
0.4916666666666667,2,0,0,0,0
0.5208333333333334,2,0,0,0,0
0.4666666666666667,2,0,0,0,0
0.4791666666666667,2,0,0,0,0
0.4833333333333333,2,0,0,0,0
0.5333333333333333,2,0,0,0,0
0.5166666666666665,2,0,0,0,0
0.5249999999999999,2,0,0,0,0
0.5916666666666667,2,0,0,0,0
0.5458333333333334,2,0,0,0,0
0.6041666666666666,2,0,0,0,0
0.5875,2,0,0,0,0
0.6166666666666667,2,0,0,0,0
0.4916666666666667,2,0,0,0,0
0.4874999999999999,2,0,0,0,0
0.4541666666666668,2,0,0,0,0
0.2166666666666666,2,0,0,0,0
0.2041666666666667,2,0,0,0,0
0.1958333333333334,2,0,0,0,0
0.1833333333333333,2,0,0,0,0
0.1958333333333334,2,0,0,0,0
0.2208333333333333,2,0,0,0,0
0.2291666666666667,2,0,0,0,0
0.2458333333333333,2,0,0,0,0
0.2333333333333333,2,0,0,0,0
0.15,2,0,0,0,0
0.1958333333333334,2,0,0,0,0
0.1666666666666667,2,0,0,0,0
0.1958333333333334,2,0,0,0,0
0.225,2,0,0,0,0
0.25,2,0,0,0,0
0.1958333333333334,2,0,0,0,0
0.1708333333333334,2,0,0,0,0
0.1083333333333333,2,0,0,0,0
0.1416666666666667,2,0,0,0,0
0.1125,2,0,0,0,0
0.1625,2,0,0,0,0
0.15,2,0,0,0,0
0.175,2,0,0,0,0
0.1333333333333334,2,0,0,0,0
0.175,2,0,0,0,0
0.1708333333333333,2,0,0,0,0
0.1708333333333333,2,0,0,0,0
0.1583333333333333,2,0,0,0,0
0.1208333333333333,2,0,0,0,0
0.2583333333333332,2,0,0,0,0
0.1125,2,0,0,0,0
0.1041666666666667,2,0,0,0,0
0.2083333333333333,2,0,0,0,0
0.1458333333333334,2,0,0,0,0
0.175,2,0,0,0,0
0.2166666666666667,2,0,0,0,0
0.3041666666666667,2,0,0,0,0
0.2125,2,0,0,0,0
0.1958333333333333,2,0,0,0,0
0.2166666666666666,2,0,0,0,0
0.175,2,0,0,0,0
0.1125,2,0,0,0,0
0.1458333333333334,2,0,0,0,0
0.1541666666666667,2,0,0,0,0
0.1,2,0,0,0,0
0.1083333333333333,2,0,0,0,0
0.125,2,0,0,0,0
